"","Year","Candidate","C10","M01","M10","M20","M30","M40","M50","S10","S20","S50","R10","cluster","X_first_score","X_second_score"
"588",2010,"S0CO00237",0.28708121488988,0,0,0.00170441699083441,0.222635121425217,0.159580388769399,0.188413442864348,0,0,0.140585415060321,0,4,0.0794789841420507,-0.0553063655886209
"589",2010,"S0CO00245",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"590",2010,"S0CO00278",0.0418473138548539,0,0,0,0,0,0,0,0,0,0.958152686145146,6,0.285512391314009,0.195804197881783
"591",2010,"S0CO00286",0.011753416702082,0,0.752795570931062,0.0031729609879639,0.00808431999600015,0.0321199802314915,0,0,0.110345968128088,0,0.0817277830233126,7,0.309207187501598,0.187559671358183
"592",2010,"S0CO00294",0.153779550436638,0,0.493350759616712,0.00310526331030528,0.000250969369188491,0,0.0418279064424802,0,0.0424717394011292,0.0138342038431133,0.251379607580433,7,0.16785729349169,0.163973397166268
"593",2010,"S0CO00310",0.00666946940088961,0.205144574373667,0,0,0.0253232227291365,0.0513834607539355,0.012975621402509,0,0.0140136711147097,0,0.684489980225153,6,0.316747106764109,0.163116111091406
"594",2010,"S0CO00344",0.754738655944859,0,0.245261344055141,0,0,0,0,0,0,0,0,5,-0.432430045047423,0.000333860368865719
"595",2010,"S0CT00094",0.0268727907670031,0,0,0,0,0,0,0,0,0,0.973127209232997,6,0.300576089354511,0.199911155761385
"596",2010,"S0CT00102",0.00683257100033594,0,0.00170039021112748,0,0.214481742770757,0.196754270356875,0.341628550016797,0,0.193813473912706,0,0.0447890017314004,4,0.327419034931269,-0.0559837087655305
"597",2010,"S0CT00110",0.274062686822103,0,0,0,0,0,0,0,0,0,0.725937313177897,6,0.0519141499396887,0.132116109107437
"598",2010,"S0CT00151",0.7287462205133,0,0.000586008974785952,0.0669406778653941,2.43764132606469e-05,0,0.0150699862059971,0,0.063757301116653,0.0153973004950545,0.109478128415554,5,-0.411946186599208,0.00237481698605201
"599",2010,"S0CT00169",0.0122372428483342,0.372122984360694,0.241286272165026,0.0258627777051141,0,0.0813991292811899,0.0135923690651918,0,0.039229058838917,0,0.214270165735533,2,0.295415284901038,0.16889256183307
"600",2010,"S0CT00177",0.0089353048189886,0,0.000450339362877025,0.0044676524094943,0,0,0,0,0.786128117974617,0.146406756520092,0.0536118289139316,4,0.304098460142299,0.221719399217696
"601",2010,"S0CT00193",0.238210881561545,0.022802937018288,0,0.0996488347699184,0.0612828932366489,0,0.116294978793269,0,0.0342044055274319,0,0.427555069092899,6,0.0854481335531519,0.0608486247398153
"602",2010,"S0DE00068",0.105062771876148,0,0,0.0150071360812231,0,0,0.762419772500021,0,0.117510319542607,0,0,4,0.16171730968449,0.0972919601091278
"603",2010,"S0DE00092",0.244133814983509,0,0,0,0.0153290403643788,0,0,0,0,0.0926653054813884,0.647871839170724,6,0.093615997315915,0.163479835612467
"604",2010,"S0FL00338",0.00289311439413981,0.622741593765665,0.00216439761065347,0.00838248226272,0,0.00567106722460312,0,0,0.108711556430926,0.000847717065952068,0.248588071245341,2,0.303577154535715,0.163221939358635
"605",2010,"S0FL00346",0.0506329113924051,0,0,0,0,0,0.949367088607595,0,0,0,0,4,0.207971225015875,0.101895821123343
"606",2010,"S0FL00395",0.579319414762453,0,0.338484300509617,0,0,0,0,0,0.0821962847279303,0,0,5,-0.259079140481037,0.0440845656280578
"607",2010,"S0FL00403",0.125329422766301,0,0,0,0,0,0.4838264048287,0,0.390844172404999,0,0,4,0.153173902884721,0.105454993627913
"608",2010,"S0FL00411",0.0719252930657659,0,0.029803298231671,0.0695410292072323,0,0.0496721637194516,0.381680906020266,0,0,0,0.397377309755613,6,0.219698666562314,0.139618827349587
"609",2010,"S0FL00429",0.945902082769813,0,0,0,0,0,0.0540979172301866,0,0,0,0,5,-0.627841051283342,-0.057358480119528
"610",2010,"S0FL00437",0.169275929549902,0,0.830724070450098,0,0,0,0,0,0,0,0,7,0.154595780634194,0.161022539293476
"611",2010,"S0FL00486",0.0165804344322757,0,2.16181089002409e-05,0.00268588625730266,0.0926958305873968,0.219852236950196,0.070832061358744,0,0.369844572347949,0.0124173107334566,0.215070049223779,4,0.302008997870355,0.0744346454722783
"612",2010,"S0GA00328",0.162059825823552,0,0.724346838318819,0,0,0.11359333585763,0,0,0,0,0,7,0.155050343382865,0.152653621423605
"613",2010,"S0IA00028",0.0541522857386455,0,0.00447348172661659,0.000115784232924194,0.0235778801591086,0.364325614735333,0.431045752665932,0,0.0864687177317237,0,0.0358404830097164,4,0.221563258023503,0.0911348041996684
"614",2010,"S0IA00101",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"615",2010,"S0IA00119",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"616",2010,"S0IA00127",0.00189273486607096,0.175522837366574,0.660408783031768,0,0.0266658981778866,0.0212348024718839,0.000795650883497101,0,0,0.0662490327641216,0.0472302604381976,7,0.329457336937841,0.196489653085753
"617",2010,"S0ID00107",0.31174363442734,0,0.688256365572659,0,0,0,0,0,0,0,0,7,0.0117477079590698,0.121920225424338
"618",2010,"S0IL00204",0.00193977947835706,0,0.915938425354383,0,0.00846514345367638,0,0.00171289831114455,0,0.00543455918717681,0.0629754849993709,0.00353370921589121,7,0.329759762643386,0.224038579607179
"619",2010,"S0IL00238",0.154823020805188,0,0,0,0,0,0.177828386150461,0,0.317723009225306,0.14474852356506,0.204877060253985,4,0.160628401895387,0.189279663415414
"620",2010,"S0IL00253",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"621",2010,"S0IL00261",0.00124447847728066,0.813591680480189,0.000551980255926181,0.000126909587927626,0.0150731893709703,0.0011322475886796,0.0703641800593234,0,0.0788048908814544,0.00370790061113847,0.0154025426871102,2,0.300732864905863,0.13558310051951
"622",2010,"S0IL00279",0.302867684051652,0,0.208452121415395,0.320979372798927,0,0,0,0,0,0,0.167700821734027,4,0.000516844563690763,0.0936073004552668
"623",2010,"S0IL00287",0.22706246731829,0,0.77293753268171,0,0,0,0,0,0,0,0,7,0.0966549613173961,0.145162191580469
"624",2010,"S0IL00303",0.142719612227592,0.258583970245408,0,0,0.00601136786604837,0.0391802374882109,0.062968238820339,0,0.254055854227128,0,0.236480719125273,4,0.162880724068339,0.124203732266935
"625",2010,"S0IL00311",0.219391060246167,0,0.765493413949471,0.0151155258043619,0,0,0,0,0,0,0,7,0.103372921231552,0.145821278915771
"626",2010,"S0IL00329",0.144872060365246,0,0.125771714792333,0.0105322081720875,0,0.359298758784929,0.073165680856296,0,0.140753012438036,0.145606564591072,0,4,0.16057502248179,0.178227538570433
"627",2010,"S0IL00337",0.0607690185557612,0,0,0.00799644957638808,0.00901599689737756,0.0990240333292018,0.104313684723983,0,0.253759330857099,0,0.465121486060189,6,0.245605681368116,0.14885818372362
"628",2010,"S0IL00352",0.126500250992561,0,0.281887464062429,0.0661251312006571,0,0,0,0,0,0,0.525487153744353,6,0.194951428259101,0.166329441491993
"629",2010,"S0IN00053",0.00621421508887305,0.209254064246131,0.0288484653381524,0,0.00818127467969957,0.587156313299706,0.00522598190974102,0,0.0530437163838714,0,0.102075969053826,4,0.278456949656206,0.128971907550043
"630",2010,"S0IN00095",0.484645799011532,0,0,0.0115650741350906,0.042174629324547,0,0.16507413509061,0,0.214168039538715,0,0.0823723228995058,4,-0.170050676115549,0.00656009480142936
"631",2010,"S0IN00103",0.576991910659317,0,0.161357291144678,0,0,0.261650798196005,0,0,0,0,0,5,-0.269827647292803,0.0252800277685269
"632",2010,"S0IN00111",0.0518886608332433,0,0.126030751503367,0,0,0,0.485398437218681,0,0,0,0.336682150444709,4,0.239870169426456,0.146293514757371
"633",2010,"S0IN00186",0.0122946585391053,0,0,0,0,0.987705341460895,0,0,0,0,0,4,0.253036378711617,0.11411854064985
"634",2010,"S0KS00091",0.00581669227455398,0,0.884370625658249,0.00066267273120017,0.00477600319254487,0,0,0.0152548971270757,0.0667401749309563,0,0.0223789340854201,7,0.316451293985165,0.196157885182007
"635",2010,"S0KS00109",0.0344817873519835,0.761793436010681,0.0160685917730433,0,0.0035219757314916,0.0756041776986604,0.0281667924783397,0.0140833962391699,0.062924614396611,0.000259134490800726,0.0030960938292191,2,0.263417069355982,0.135548859498985
"636",2010,"S0KS00125",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"637",2010,"S0KS00141",0.120126253249164,0,0.861307092461938,0.0185666542888971,0,0,0,0,0,0,0,7,0.202680386368248,0.172735688373386
"638",2010,"S0KS00158",0.846899719316152,0,0.076550140341924,0.076550140341924,0,0,0,0,0,0,0,5,-0.529769469496299,-0.0322863372174415
"639",2010,"S0KY00115",0.910064603876233,0,0.0856851411084665,0,0,0,0,0,0,0.00425025501530092,0,5,-0.587790199849529,-0.0405799279343706
"640",2010,"S0KY00123",0.00493601544009164,0.752136607369702,0.053617768585832,0.00021885349296415,0.0102798739475197,0.00252639836684481,0,0,0.0658818101991968,0.000441718557082429,0.109960954040766,2,0.302509118586497,0.148672768310283
"641",2010,"S0KY00131",0.616914475029982,0,0,0.00108495541856016,0.0191722251412849,0.17030390784497,0,0,0.0781127792105696,0,0.114411657354634,5,-0.301938592151596,0.000436946538899933
"642",2010,"S0KY00156",0.0340998971343352,0.578030516342246,0.0166306566093194,0.0112256106735036,0,0.119918914878073,0.0119090235496814,0,0.0555361395237617,0.000294777810635678,0.172354463478444,2,0.266843789723706,0.148090706803939
"643",2010,"S0KY00164",0.181758579821973,0,0.196863101091863,0,0,0,0,0,0,0,0.621378319086164,6,0.144121191983012,0.157471357870432
"644",2010,"S0KY00172",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"645",2010,"S0KY00206",0.130581297388374,0,0.301507067303192,0.0259290461480857,0.541982589160348,0,0,0,0,0,0,1,0.320914927845295,-0.336976287058072
"646",2010,"S0LA00154",0.00653087506514668,0.811721995668178,0.000776115032557862,0,0,0.0698966066182108,0.00308370060097016,0,0.0675646194978598,0.0116541083654711,0.0287719791516054,2,0.293536349230215,0.152373138407284
"647",2010,"S0LA00170",0.399876231241298,0,0.395234902789954,0.122376360167088,0,0.0825125058016606,0,0,0,0,0,7,-0.0894306621165935,0.0785027687857406
"648",2010,"S0LA00196",0.564797541973006,0,0,0,0.0785690771425436,0,0,0,0,0,0.356633380884451,5,-0.22208174706889,-0.0209787024202183
"649",2010,"S0MA00075",0.0184330554827177,0.879248239889598,0.00025236763932848,0.000365379099281429,1.32954658768175e-05,0.0428688907026531,0,0,0.0408173264541608,0.0063450148773801,0.0116564303890032,2,0.282129586968819,0.147136016128533
"650",2010,"S0MA00091",0.101025958969175,0.506670352957307,0.12088597534655,0.0093721679532273,0.00261932545401265,0.0123365181578692,0.0308864951436636,0,0.0308864951436636,0.0297941678763877,0.155522542998145,2,0.210602169510449,0.152862388426889
"651",2010,"S0MA00109",0.0272957875641929,0,0.227982786238152,0.069897370867573,0.253142044384284,0.111213577688856,0.0199359555325175,0,0.053284697803315,0,0.237247779921111,4,0.34391158494561,-0.058053178307468
"652",2010,"S0MA00117",0.0550965923154341,0.743481807196913,0.100878073981292,0.000262485739957397,0,0.0413261865730537,0,0,0.0404520463966173,0.0125324756478333,0.00597033214889834,2,0.24917243068466,0.14774238680751
"653",2010,"S0MA00133",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"654",2010,"S0MA00141",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"655",2010,"S0MD00242",0.543481127100128,0,0.0259455285165373,0,0,0,0,0,0,0,0.430573344383335,6,-0.219193944924814,0.0582298199747656
"656",2010,"S0MD00259",0.100716763743531,0,0.75009717355487,0,0.027049056691342,0.0495469101710255,0,0,0,0,0.0725900958392314,7,0.227066485950561,0.150050620873919
"657",2010,"S0MD00275",0.143582640812558,0,0,0.163896583564174,0,0,0,0,0,0,0.692520775623269,6,0.172072536233579,0.152251310643961
"658",2010,"S0MD00291",0.908698777857656,0,0,0,0.0913012221423436,0,0,0,0,0,0,5,-0.565037832186443,-0.127185617949519
"659",2010,"S0MD00309",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"660",2010,"S0MD00358",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"661",2010,"S0MO00183",0.00349291042492666,0.706403410415957,0.000244658947589931,0.000732959020834942,0.000267941624349659,0.00206490625033,0.197432645951531,0,0.0438898813359574,0.00781801750933629,0.0376526685191874,2,0.290091574272831,0.146204843668456
"662",2010,"S0MO00191",0.0622956050091728,0,0.339993618888091,0.160205790859057,0,0.0199010927654144,0,0,0,0.00398819494296881,0.413615697535296,6,0.252067188078007,0.174769619523172
"663",2010,"S0MO00217",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"664",2010,"S0MO00233",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"665",2010,"S0MO00266",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"666",2010,"S0NC00152",0.0786044190953992,0,0.000210563899277217,0.00183099042849753,0.00465529316445498,0.0210563899277217,0.661738250763294,0,0,0.106046388142506,0.125857704578849,4,0.209436769286095,0.158387984127507
"667",2010,"S0NC00160",0.454112641815235,0,0.393942463533225,0,0,0,0,0,0,0,0.15194489465154,7,-0.130502225448633,0.0828144005988908
"668",2010,"S0NC00194",0.193110140708394,0,0,0,0.806889859291606,0,0,0,0,0,0,1,0.323035505271094,-0.599044322776788
"669",2010,"S0NC00202",0.000357856689765777,0.73710818283006,0,0.00266178353859227,0.0489952485248884,0.0449989826816512,0.00861728483716922,0,0,0.0532596076741709,0.104001053223702,2,0.320132001102334,0.134592298351854
"670",2010,"S0NC00210",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"671",2010,"S0ND00093",0.180706583660709,0,0,0,0.00583806546289798,0.0997985616756752,0,0,0.046490324580033,0,0.667166464620685,6,0.139325941516207,0.140720098395283
"672",2010,"S0ND00101",0.163198051366551,0.521868395601247,0.0716409356306193,0.172296450191639,0.0709961672099438,0,0,0,0,0,0,2,0.154356585490295,0.0492085403281548
"673",2010,"S0NH00235",0.0119065178745654,0.690709405215713,0.0810328482686248,0.00095875951269204,0.00158871367968521,2.6504169221054e-05,0.143423278496591,0,0.043081566772837,0,0.02727240601007,2,0.285465048228955,0.145851402317746
"674",2010,"S0NH00250",0.0161530180406843,0.786214383230724,0.039479007331346,0.00909972996108793,0.00712906737340548,0.0503242672162336,0.00957264888726727,0,0.0329040509846296,0.000134117321582865,0.0489897096530391,2,0.286420533921566,0.142054530602359
"675",2010,"S0NH00268",0.0894688905857567,0,0.0027139663468173,0.0891100950348216,0.0117022548920393,0,0.179397775467584,0,0.109331444290091,0,0.51827557338289,6,0.217599153715976,0.140193877592031
"676",2010,"S0NH00276",0.993604093380237,0,0,0.00639590661976335,0,0,0,0,0,0,0,5,-0.672345321259242,-0.0658382394355282
"677",2010,"S0NV00138",0.00708203353856938,0.887761421536337,0.00513334482833885,0.000569354390467381,0.00469262923571769,0.000602724847051521,0.00107475426771983,0,0.0155319240828084,0.000981608897850777,0.0765702043751389,2,0.297377128446108,0.148280057027412
"678",2010,"S0NV00146",0.412384428223844,0,0.228710462287105,0.249416058394161,0,0,0,0,0.109489051094891,0,0,4,-0.108611211085325,0.064575515325285
"679",2010,"S0NV00153",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"680",2010,"S0NV00161",0.577345731191885,0,0.084530853761623,0,0,0.338123415046492,0,0,0,0,0,5,-0.274747346191592,0.0182155014490475
"681",2010,"S0NV00179",0.00324329367040265,0.516591815821734,0.0645612224520466,0.0356674844139696,0.0163039279566084,0.00561199129485402,0.000759440899901025,0,0.10130737532269,0.00448230473550029,0.251471143432294,2,0.308341160404709,0.153328721050474
"682",2010,"S0NV00203",0.0380159064223842,0,0,0.00206768721800069,0,0.334441022914405,0.230399432862934,0,0.254768603646514,0.0369229860357267,0.103384360900035,4,0.245975087328831,0.145404511132429
"683",2010,"S0NV00229",0.390986601705238,0,0.609013398294763,0,0,0,0,0,0,0,0,7,-0.0677068263751761,0.100170851549832
"684",2010,"S0NV00252",0.0233405022744872,0,0,0.0762974407878931,0,0.00949433467897741,0.794616407324832,0,0.0396054646572603,0.0271634702581818,0.0294823800183683,4,0.241850544469291,0.125019989205982
"685",2010,"S0NV00278",0.403042666359863,0,0,0,0,0.0433655182179427,0.0885010575876382,0,0,0,0.465090757834556,6,-0.0869696285266756,0.0842697533240113
"686",2010,"S0NY00287",0.0193662219437821,0,0,0,0,0.00396862434234499,0.754947035997622,0,0.0421922046705492,0,0.179525913045702,4,0.251803132883173,0.12660047060738
"687",2010,"S0NY00410",0.00255547713085745,0.85409593085035,5.05133935580406e-05,0.000384652665810214,0.000612531781343447,0.0220716225311579,0.0165865961117429,0,0.0173239323812241,0.000429136307434525,0.0858896068465217,2,0.299311928562458,0.151555273171862
"688",2010,"S0NY00477",0.000884338209520624,0,0,0,0,0,0.647001128737133,0,0.0747667758958346,0,0.277347757157512,4,0.277344477347129,0.140698402353672
"689",2010,"S0NY00550",0.0183877541348751,0,0,0,0,0.402255817259845,0.579356428605279,0,0,0,0,4,0.241851469798187,0.109832147792251
"690",2010,"S0NY00576",0.143869811339862,0,0.0753425351142796,0,0,0.0739450526081277,0.253167120679703,0,0,0,0.453675480258028,6,0.159656784041894,0.136716205354501
"691",2010,"S0NY00592",0.00590360592249746,0,0,0,0.262049259687817,0.236144236899898,0,0,0,0,0.495902897489787,6,0.368401562721997,-0.060470842187291
"692",2010,"S0NY00600",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"693",2010,"S0OH00133",0.00606044659615148,0,0.817899099371986,0.0114459890586382,0.0502746891911376,0.0311225998120109,0.023312322530161,0,0.0349739386464011,0.0134826807406105,0.0114282340529031,7,0.32619037329567,0.156263432477057
"694",2010,"S0OH00141",0.0523940303591578,0,0,0.00482567257811557,0.0123622376927608,0,0.732004854058887,0,0.198413205311078,0,0,4,0.217733823495484,0.0997883094364769
"695",2010,"S0OH00158",0.000222399302765876,0.0353241490354353,0.374585258126807,0.0144715472508246,1.02582704227803e-05,0.010199593115962,0.476229125445517,0,0.0563215975984158,0.0093522599790403,0.0232838118748097,4,0.288015693715435,0.157789067963207
"696",2010,"S0OH00182",0.00128133462071769,0.115042432866052,0,0,0,0.11139444053228,0.579150544113483,0,0.0356178355971455,0.00907460779545108,0.148438804474871,4,0.273901683864507,0.136013901465766
"697",2010,"S0OH00190",0.40958555221116,0,0.59041444778884,0,0,0,0,0,0,0,0,7,-0.0863554333407799,0.0950661016632193
"698",2010,"S0OH00257",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"699",2010,"S0OR00196",0.835526315789474,0,0,0,0,0,0.164473684210526,0,0,0,0,5,-0.524795594120807,-0.037724367601663
"700",2010,"S0OR00204",0.250101064546557,0,0.709473116830616,0,0,0,0,0,0,0,0.0404258186228271,7,0.0736876636941331,0.138830775415652
"701",2010,"S0OR00212",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"702",2010,"S0OR00220",0.0605933642031048,0.739265049013588,0,0,0.0249640615180126,0.077768707876126,0,0,0.00404533666592021,0,0.0933634807232484,2,0.247840116955306,0.116738120220132
"703",2010,"S0OR00238",0.423520368946964,0,0,0,0,0,0,0,0.576479631053036,0,0,4,-0.118118336507369,0.0604129370446942
"704",2010,"S0PA00400",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"705",2010,"S0PA00426",0.610669693530079,0,0,0.389330306469921,0,0,0,0,0,0,0,5,-0.31306190207108,0.00261971354693903
"706",2010,"S0PA00434",0.015899933936142,0.96713550818751,0.000523568378187262,0,0.000678230477103779,-0.000207647218789068,0,0,0.00661790430028699,0.00626344850825421,0.00308905343130484,2,0.286395869674084,0.147798493485132
"707",2010,"S0SC00180",0.0267803208269011,0,0,0,0.167796496409155,0,0,0,0,0,0.805423182763944,6,0.34011534661143,0.0432712375363096
"708",2010,"S0SC00214",0.399846801991574,0,0.222137112217541,0.0712370739180391,0.0386824971275373,0.191497510532363,0,0,0,0.0765990042129452,0,4,-0.0765338570275066,0.0683066430325767
"709",2010,"S0UT00132",0.301939456721915,0,0,0,0,0,0,0,0.132941988950276,0,0.565118554327808,6,0.0193318658860387,0.117387941192745
"710",2010,"S0UT00140",0.237520315765034,0.0361748033547203,0.106293215242345,0.0448617395391507,0,0.0338869792227061,0.0169887930595117,0,0,0,0.524274153816532,6,0.0809619920269216,0.131037514966378
"711",2010,"S0UT00157",0.335310447030961,0,0.309023580005743,0.00354533239263847,0.00258809264662608,0.131301385161366,0,0,0.0146244961196337,0.0018612995061352,0.201745367136896,4,-0.0189533210281046,0.100662425982341
"712",2010,"S0UT00165",0.322058349575653,0,0,0.010666216485827,0,0,0.0511569136010886,0,0.610747044409317,0.0053714759281143,0,4,-0.0211833790356845,0.082637479423114
"713",2010,"S0UT00173",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"714",2010,"S0VT00106",0.318462718210113,0,0,0,0.00920203888312508,0,0,0,0,0.000225540168704046,0.672109702738058,6,0.00943241142165598,0.111438417821954
"715",2010,"S0VT00114",0.138454044239754,0,0.692380931293315,0,0,0.034054425082479,0,0,0.0354715142926732,0,0.0996390850917787,7,0.182699765944459,0.164462367574393
"716",2010,"S0WA00209",0.297456429580782,0,0,0,0,0,0,0,0,0,0.702543570419218,6,0.0283810948375987,0.12570007064047
"717",2010,"S0WA00233",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"718",2010,"S0WA00241",0.390365049594339,0,0.389611179168858,0,0.104037158516456,0.0238806696071666,0.00364776012329429,0,0,0,0.0884581829898866,7,-0.0436712888877118,0.00063902879764613
"719",2010,"S0WA00258",0.215761996710291,0,0.0903954802259887,0,0,0.0218837159407852,0.0858184938854323,0,0,0,0.586140313237503,6,0.102676377673084,0.137863540949933
"720",2010,"S0WA00266",0.2517063426003,0,0,0,0,0.7482936573997,0,0,0,0,0,4,0.0272768707875725,0.0702213382607545
"721",2010,"S0WA00282",0.0233545647558386,0,0,0,0,0,0,0,0,0,0.976645435244161,6,0.304115266793385,0.200876075041552
"722",2010,"S0WA00308",0.0852957611559032,0,0.817439663659828,0.0277853170485086,0.0012586147255262,0.00150341928101966,0,0,0.0409781538543413,0.00312125808254171,0.0226178121923312,7,0.236309249837627,0.179166351158396
"723",2010,"S0WA00316",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"724",2010,"S0WA00357",0.0115328720425756,0,0.461031022838778,0,0.00201837322736472,0.524975458873334,0,0,0,0,0.000442273017948444,7,0.281904830176884,0.154601938881966
"725",2010,"S0WI00163",0.882654541936732,0,0.0765212344006965,0,0.0408242236625713,0,0,0,0,0,0,5,-0.550956216190404,-0.0728987612867058
"726",2010,"S0WI00171",0.0369152870175826,0,0.743125508604321,0.00105896974963258,0.015432453514906,0.0543829240744742,0.0694046628384374,0,0.0625159956537797,0,0.0171641985468667,7,0.28100631852845,0.167833101860001
"727",2010,"S0WI00189",0.209385290889133,0,0,0,0,0.790614709110867,0,0,0,0,0,4,0.0671846131628316,0.0779810922575963
"728",2010,"S0WI00197",0.181650309634911,0,0.519131654055875,0,0.0965845922019563,0.0276672649792607,0.00232685737899993,0,0.127249314856845,0,0.0453900068921516,7,0.159620879337039,0.0578697822640636
"729",2010,"S0WV00090",0.185037486468788,0,0,0.054474988974568,0,0.206337284669972,0.120277439961511,0,0.429195343926657,0,0.00467745599850321,4,0.101425990618164,0.0981147878528504
"730",2010,"S0WV00108",0.121541890651632,0,0.83571522223679,0,0,0.0427428871115773,0,0,0,0,0,7,0.199905781158111,0.170229532202531
"731",2010,"S0WV00140",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"732",2010,"S2CA00286",0.000648338996469582,0.585253124130487,0,0.00257813538641268,4.39055753816873e-06,0.264962888373353,0.00530402766917652,0,0.0297604283498183,0.00114710633280555,0.11034156020394,2,0.293240776191934,0.146828884010806
"733",2010,"S2CA00351",0.0291155350941973,0.138241365713358,0.4114117214851,0.00261877451827643,0,0.149644258187224,0.0321001898237415,0,0.0417507480342356,0.0391147644262677,0.1560026427176,7,0.283317075525749,0.187919244460317
"734",2010,"S2NC00075",0.022777295535425,0,0.584162419224406,0.0066129028269294,0.00723672658837029,0.101574459455783,0.0146119432882993,0,0.0603526304465564,0,0.20267162263423,7,0.294514961966633,0.179906303195224
"735",2010,"S2SD00068",0.0422946303970423,0,0.00606858473671889,0.0820353473778302,0.274731155007343,0,0,0.305253460704698,0.00851304472084814,0.00747019674254424,0.273633580312976,4,0.320416532434604,-0.0986704789496967
"736",2010,"S2UT00104",0.0259732919031677,0.169948464356996,0.00039108120969362,0,0.00129698416808548,0,0,0,0.0181027825580836,0,0.784287395803974,6,0.296649724631935,0.18802116845466
"737",2010,"S2WA00189",0.0526308547526006,0,0.00223251142055149,0.0146251857559579,0.0706030876768122,0.162932054598492,0.0784873961142606,0,0.383257884308437,0.00376946997633332,0.231461555396555,4,0.261561482836869,0.0842603813251424
"738",2010,"S4AK00099",0.309177720607295,0,0,0.0239651476847348,0,0.0717672275629859,0,0,0.524791580144437,0,0.0702983240005463,4,-0.00747248617950441,0.0857139124901997
"739",2010,"S4AR00046",0.184502767362971,0,0.423960007141582,0.0161399750044635,0.00403499375111587,0,0.366006070344581,0,0,0.00535618639528656,0,7,0.114445174743352,0.118346386131486
"740",2010,"S4AZ00055",0.796028626462252,0,0.0974834395602675,0,0,0.0281879825234508,0,0,0.0782999514540301,0,0,5,-0.477929333224611,-0.0177542392691133
"741",2010,"S4HI00011",0.174313503602584,0,0.133629370729541,0,0.0041139648479466,0.272538711664351,0,0,0.215937316468751,0.00286487802781797,0.196602254659008,4,0.128494816472077,0.120537490265348
"742",2010,"S4HI00102",0.0973734027449124,0,0.000473260766682442,0,0.0147893989588263,0.295787979176526,0,0,0,0,0.591575958353053,6,0.214502411652469,0.139877579365181
"743",2010,"S4IL00180",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"744",2010,"S4KY00059",0.0151109574038849,0.710196553115453,0.030812150556228,0.00713931638711165,0.00801314196783676,0.00359213787538187,0.0792887198109401,0,0.0547581993198455,0.00398639691048475,0.087102426652833,2,0.287342103817139,0.144078577173338
"745",2010,"S4LA00057",0.0220484587135045,0,0.893764190461882,0.000324068519053401,0.00937472059477043,0,0,0,0.0501211019127355,0.00299140171433908,0.0213760580837147,7,0.303221311585451,0.191169787444455
"746",2010,"S4NC00089",0.00111139686971857,0.839891766740497,0,0.000146797549940691,0.00170744412836043,0.0171794138332826,0.0305896570546802,0.0902107848797539,0.0032803921774456,0.00374489570977189,0.0121374510565487,2,0.294380660414229,0.143339932270852
"747",2010,"S4OK00174",0.0268709631637387,0.83565467361631,0,0.000573262055895833,0.0149131619298338,0.058136007814174,0,0,0.063851931420048,0,0,2,0.27599424674365,0.128265072547292
"748",2010,"S4OR00065",1,0,0,0,0,0,0,0,0,0,0,5,-0.678346200783401,-0.066981648528123
"749",2010,"S4PA00121",0.084810175503386,0.0240746386800244,0.0348201237011876,1.00197675700203e-05,0.215228901590137,0.26967488717026,0.285030896669,0.00143139536714575,0.0424594807756445,0.0252927561374655,0.017166724638179,4,0.255143546418503,-0.0625099764710925
